,province/state,country,latitude,longitude,confirmed,deaths,recovered,year,month,day
1410,no_province/state,greece,39.0742,21.8243,0,0,0,2020,1,27
1411,no_province/state,guatemala,15.7835,-90.2308,0,0,0,2020,1,27
1412,no_province/state,guinea,9.9456,-9.6966,0,0,0,2020,1,27
1413,no_province/state,guyana,5.0,-58.75,0,0,0,2020,1,27
1414,no_province/state,haiti,18.9712,-72.2852,0,0,0,2020,1,27
1415,no_province/state,holy see,41.9029,12.4534,0,0,0,2020,1,27
1416,no_province/state,honduras,15.2,-86.2419,0,0,0,2020,1,27
1417,no_province/state,hungary,47.1625,19.5033,0,0,0,2020,1,27
1418,no_province/state,iceland,64.9631,-19.0208,0,0,0,2020,1,27
1419,no_province/state,india,21.0,78.0,0,0,0,2020,1,27
1420,no_province/state,indonesia,-0.7893,113.9213,0,0,0,2020,1,27
1421,no_province/state,iran,32.0,53.0,0,0,0,2020,1,27
1422,no_province/state,iraq,33.0,44.0,0,0,0,2020,1,27
1423,no_province/state,ireland,53.1424,-7.6921,0,0,0,2020,1,27
1424,no_province/state,israel,31.0,35.0,0,0,0,2020,1,27
1425,no_province/state,italy,43.0,12.0,0,0,0,2020,1,27
1426,no_province/state,jamaica,18.1096,-77.2975,0,0,0,2020,1,27
1427,no_province/state,japan,36.0,138.0,4,0,1,2020,1,27
1428,no_province/state,jordan,31.24,36.51,0,0,0,2020,1,27
1429,no_province/state,kazakhstan,48.0196,66.9237,0,0,0,2020,1,27
1430,no_province/state,kenya,-0.0236,37.9062,0,0,0,2020,1,27
1431,no_province/state,south korea,36.0,128.0,4,0,0,2020,1,27
1432,no_province/state,kuwait,29.5,47.75,0,0,0,2020,1,27
1433,no_province/state,kyrgyzstan,41.2044,74.7661,0,0,0,2020,1,27
1434,no_province/state,latvia,56.8796,24.6032,0,0,0,2020,1,27
1435,no_province/state,lebanon,33.8547,35.8623,0,0,0,2020,1,27
1436,no_province/state,liberia,6.4281,-9.4295,0,0,0,2020,1,27
1437,no_province/state,liechtenstein,47.14,9.55,0,0,0,2020,1,27
1438,no_province/state,lithuania,55.1694,23.8813,0,0,0,2020,1,27
1439,no_province/state,luxembourg,49.8153,6.1296,0,0,0,2020,1,27
1440,no_province/state,madagascar,-18.7669,46.8691,0,0,0,2020,1,27
1441,no_province/state,malaysia,2.5,112.5,4,0,0,2020,1,27
1442,no_province/state,maldives,3.2028,73.2207,0,0,0,2020,1,27
1443,no_province/state,malta,35.9375,14.3754,0,0,0,2020,1,27
1444,no_province/state,mauritania,21.0079,10.9408,0,0,0,2020,1,27
1445,no_province/state,mauritius,-20.2,57.5,0,0,0,2020,1,27
1446,no_province/state,mexico,23.6345,-102.5528,0,0,0,2020,1,27
1447,no_province/state,moldova,47.4116,28.3699,0,0,0,2020,1,27
1448,no_province/state,monaco,43.7333,7.4167,0,0,0,2020,1,27
1449,no_province/state,mongolia,46.8625,103.8467,0,0,0,2020,1,27
1450,no_province/state,montenegro,42.5,19.3,0,0,0,2020,1,27
1451,no_province/state,morocco,31.7917,-7.0926,0,0,0,2020,1,27
1452,no_province/state,namibia,-22.9576,18.4904,0,0,0,2020,1,27
1453,no_province/state,nepal,28.1667,84.25,1,0,0,2020,1,27
1454,aruba,netherlands,12.5186,-70.0358,0,0,0,2020,1,27
1455,curacao,netherlands,12.1696,-68.99,0,0,0,2020,1,27
1456,sint maarten,netherlands,18.0425,-63.0548,0,0,0,2020,1,27
1457,no_province/state,netherlands,52.1326,5.2913,0,0,0,2020,1,27
1458,no_province/state,new zealand,-40.9006,174.886,0,0,0,2020,1,27
1459,no_province/state,nicaragua,12.8654,-85.2072,0,0,0,2020,1,27
1460,no_province/state,niger,17.6078,8.0817,0,0,0,2020,1,27
1461,no_province/state,nigeria,9.082,8.6753,0,0,0,2020,1,27
1462,no_province/state,north macedonia,41.6086,21.7453,0,0,0,2020,1,27
1463,no_province/state,norway,60.472,8.4689,0,0,0,2020,1,27
1464,no_province/state,oman,21.0,57.0,0,0,0,2020,1,27
1465,no_province/state,pakistan,30.3753,69.3451,0,0,0,2020,1,27
1466,no_province/state,panama,8.538,-80.7821,0,0,0,2020,1,27
1467,no_province/state,papua new guinea,-6.315,143.9555,0,0,0,2020,1,27
1468,no_province/state,paraguay,-23.4425,-58.4438,0,0,0,2020,1,27
1469,no_province/state,peru,-9.19,-75.0152,0,0,0,2020,1,27
1470,no_province/state,philippines,13.0,122.0,0,0,0,2020,1,27
1471,no_province/state,poland,51.9194,19.1451,0,0,0,2020,1,27
1472,no_province/state,portugal,39.3999,-8.2245,0,0,0,2020,1,27
1473,no_province/state,qatar,25.3548,51.1839,0,0,0,2020,1,27
1474,no_province/state,romania,45.9432,24.9668,0,0,0,2020,1,27
1475,no_province/state,russia,60.0,90.0,0,0,0,2020,1,27
1476,no_province/state,rwanda,-1.9403,29.8739,0,0,0,2020,1,27
1477,no_province/state,saint lucia,13.9094,-60.9789,0,0,0,2020,1,27
1478,no_province/state,saint vincent and the grenadines,12.9843,-61.2872,0,0,0,2020,1,27
1479,no_province/state,san marino,43.9424,12.4578,0,0,0,2020,1,27
1480,no_province/state,saudi arabia,24.0,45.0,0,0,0,2020,1,27
1481,no_province/state,senegal,14.4974,-14.4524,0,0,0,2020,1,27
1482,no_province/state,serbia,44.0165,21.0059,0,0,0,2020,1,27
1483,no_province/state,seychelles,-4.6796,55.492,0,0,0,2020,1,27
1484,no_province/state,singapore,1.2833,103.8333,5,0,0,2020,1,27
1485,no_province/state,slovakia,48.669,19.699,0,0,0,2020,1,27
1486,no_province/state,slovenia,46.1512,14.9955,0,0,0,2020,1,27
1487,no_province/state,somalia,5.1521,46.1996,0,0,0,2020,1,27
1488,no_province/state,south africa,-30.5595,22.9375,0,0,0,2020,1,27
1489,no_province/state,spain,40.0,-4.0,0,0,0,2020,1,27
1490,no_province/state,sri lanka,7.0,81.0,1,0,0,2020,1,27
1491,no_province/state,sudan,12.8628,30.2176,0,0,0,2020,1,27
1492,no_province/state,suriname,3.9193,-56.0278,0,0,0,2020,1,27
1493,no_province/state,sweden,63.0,16.0,0,0,0,2020,1,27
1494,no_province/state,switzerland,46.8182,8.2275,0,0,0,2020,1,27
1495,no_province/state,taiwan*,23.7,121.0,5,0,0,2020,1,27
1496,no_province/state,tanzania,-6.369,34.8888,0,0,0,2020,1,27
1497,no_province/state,thailand,15.0,101.0,8,0,2,2020,1,27
1498,no_province/state,togo,8.6195,0.8248,0,0,0,2020,1,27
1499,no_province/state,trinidad and tobago,10.6918,-61.2225,0,0,0,2020,1,27
1500,no_province/state,tunisia,34.0,9.0,0,0,0,2020,1,27
1501,no_province/state,turkey,38.9637,35.2433,0,0,0,2020,1,27
1502,no_province/state,uganda,1.0,32.0,0,0,0,2020,1,27
1503,no_province/state,ukraine,48.3794,31.1656,0,0,0,2020,1,27
1504,no_province/state,united arab emirates,24.0,54.0,0,0,0,2020,1,27
1505,bermuda,united kingdom,32.3078,-64.7505,0,0,0,2020,1,27
1506,cayman islands,united kingdom,19.3133,-81.2546,0,0,0,2020,1,27
1507,channel islands,united kingdom,49.3723,-2.3644,0,0,0,2020,1,27
1508,gibraltar,united kingdom,36.1408,-5.3536,0,0,0,2020,1,27
1509,isle of man,united kingdom,54.2361,-4.5481,0,0,0,2020,1,27
1510,montserrat,united kingdom,16.7425,-62.1874,0,0,0,2020,1,27
1511,no_province/state,united kingdom,55.3781,-3.4360000000000004,0,0,0,2020,1,27
1512,no_province/state,uruguay,-32.5228,-55.7658,0,0,0,2020,1,27
1513,no_province/state,us,37.0902,-95.7129,5,0,0,2020,1,27
1514,no_province/state,uzbekistan,41.3775,64.5853,0,0,0,2020,1,27
1515,no_province/state,venezuela,6.4238,-66.5897,0,0,0,2020,1,27
1516,no_province/state,vietnam,16.0,108.0,2,0,0,2020,1,27
1517,no_province/state,zambia,-15.4167,28.2833,0,0,0,2020,1,27
1518,no_province/state,zimbabwe,-20.0,30.0,0,0,0,2020,1,27
1519,no_province/state,dominica,15.415,-61.371,0,0,0,2020,1,27
1520,no_province/state,grenada,12.1165,-61.678999999999995,0,0,0,2020,1,27
1521,no_province/state,mozambique,-18.665695,35.529562,0,0,0,2020,1,27
1522,no_province/state,syria,34.802075,38.99681500000001,0,0,0,2020,1,27
1523,no_province/state,timor-leste,-8.874217,125.727539,0,0,0,2020,1,27
1524,no_province/state,belize,13.1939,-59.5432,0,0,0,2020,1,27
1525,no_province/state,laos,19.856270000000002,102.495496,0,0,0,2020,1,27
1526,no_province/state,libya,26.3351,17.228331,0,0,0,2020,1,27
1527,no_province/state,west bank and gaza,31.9522,35.2332,0,0,0,2020,1,27
1528,no_province/state,guinea-bissau,11.8037,-15.1804,0,0,0,2020,1,27
1529,no_province/state,mali,17.570692,-3.996166000000001,0,0,0,2020,1,27
1530,no_province/state,saint kitts and nevis,17.357822,-62.782998,0,0,0,2020,1,27
1531,northwest territories,canada,64.8255,-124.8457,0,0,0,2020,1,27
1532,yukon,canada,64.2823,-135.0,0,0,0,2020,1,27
1533,no_province/state,kosovo,42.602636,20.902977,0,0,0,2020,1,27
1534,no_province/state,burma,21.9162,95.956,0,0,0,2020,1,27
1535,anguilla,united kingdom,18.2206,-63.0686,0,0,0,2020,1,27
1536,british virgin islands,united kingdom,18.4207,-64.64,0,0,0,2020,1,27
1537,turks and caicos islands,united kingdom,21.69400000000001,-71.7979,0,0,0,2020,1,27
1538,no_province/state,botswana,-22.3285,24.6849,0,0,0,2020,1,27
1539,no_province/state,burundi,-3.3731,29.9189,0,0,0,2020,1,27
1540,no_province/state,sierra leone,8.460555000000001,-11.779889,0,0,0,2020,1,27
1541,no_province/state,malawi,-13.254307999999998,34.301525,0,0,0,2020,1,27
1542,falkland islands,united kingdom,-51.7963,-59.5236,0,0,0,2020,1,27
1543,saint pierre and miquelon,france,46.8852,-56.3159,0,0,0,2020,1,27
1544,no_province/state,south sudan,6.8770000000000024,31.307,0,0,0,2020,1,27
1545,no_province/state,western sahara,24.2155,-12.8858,0,0,0,2020,1,27
1546,no_province/state,sao tome and principe,0.18636,6.613081,0,0,0,2020,1,27
1547,no_province/state,yemen,15.552726999999999,48.516388,0,0,0,2020,1,27
1548,no_province/state,afghanistan,33.0,65.0,0,0,0,2020,1,28
1549,no_province/state,albania,41.1533,20.1683,0,0,0,2020,1,28
1550,no_province/state,algeria,28.0339,1.6596,0,0,0,2020,1,28
1551,no_province/state,andorra,42.5063,1.5218,0,0,0,2020,1,28
1552,no_province/state,angola,-11.2027,17.8739,0,0,0,2020,1,28
1553,no_province/state,antigua and barbuda,17.0608,-61.7964,0,0,0,2020,1,28
1554,no_province/state,argentina,-38.4161,-63.6167,0,0,0,2020,1,28
1555,no_province/state,armenia,40.0691,45.0382,0,0,0,2020,1,28
1556,australian capital territory,australia,-35.4735,149.0124,0,0,0,2020,1,28
1557,new south wales,australia,-33.8688,151.2093,4,0,0,2020,1,28
1558,northern territory,australia,-12.4634,130.8456,0,0,0,2020,1,28
1559,queensland,australia,-28.0167,153.4,0,0,0,2020,1,28
1560,south australia,australia,-34.9285,138.6007,0,0,0,2020,1,28
1561,tasmania,australia,-41.4545,145.9707,0,0,0,2020,1,28
1562,victoria,australia,-37.8136,144.9631,1,0,0,2020,1,28
1563,western australia,australia,-31.9505,115.8605,0,0,0,2020,1,28
1564,no_province/state,austria,47.5162,14.5501,0,0,0,2020,1,28
1565,no_province/state,azerbaijan,40.1431,47.5769,0,0,0,2020,1,28
1566,no_province/state,bahamas,25.0343,-77.3963,0,0,0,2020,1,28
1567,no_province/state,bahrain,26.0275,50.55,0,0,0,2020,1,28
1568,no_province/state,bangladesh,23.685,90.3563,0,0,0,2020,1,28
1569,no_province/state,barbados,13.1939,-59.5432,0,0,0,2020,1,28
1570,no_province/state,belarus,53.7098,27.9534,0,0,0,2020,1,28
1571,no_province/state,belgium,50.8333,4.0,0,0,0,2020,1,28
1572,no_province/state,benin,9.3077,2.3158,0,0,0,2020,1,28
1573,no_province/state,bhutan,27.5142,90.4336,0,0,0,2020,1,28
1574,no_province/state,bolivia,-16.2902,-63.5887,0,0,0,2020,1,28
1575,no_province/state,bosnia and herzegovina,43.9159,17.6791,0,0,0,2020,1,28
1576,no_province/state,brazil,-14.235,-51.9253,0,0,0,2020,1,28
1577,no_province/state,brunei,4.5353,114.7277,0,0,0,2020,1,28
1578,no_province/state,bulgaria,42.7339,25.4858,0,0,0,2020,1,28
1579,no_province/state,burkina faso,12.2383,-1.5616,0,0,0,2020,1,28
1580,no_province/state,cabo verde,16.5388,-23.0418,0,0,0,2020,1,28
1581,no_province/state,cambodia,11.55,104.9167,1,0,0,2020,1,28
1582,no_province/state,cameroon,3.8480000000000003,11.5021,0,0,0,2020,1,28
1583,alberta,canada,53.9333,-116.5765,0,0,0,2020,1,28
1584,british columbia,canada,49.2827,-123.1207,1,0,0,2020,1,28
1585,manitoba,canada,53.7609,-98.8139,0,0,0,2020,1,28
1586,new brunswick,canada,46.5653,-66.4619,0,0,0,2020,1,28
1587,newfoundland and labrador,canada,53.1355,-57.6604,0,0,0,2020,1,28
1588,nova scotia,canada,44.681999999999995,-63.7443,0,0,0,2020,1,28
1589,ontario,canada,51.2538,-85.3232,1,0,0,2020,1,28
1590,prince edward island,canada,46.5107,-63.4168,0,0,0,2020,1,28
1591,quebec,canada,52.9399,-73.5491,0,0,0,2020,1,28
1592,saskatchewan,canada,52.9399,-106.4509,0,0,0,2020,1,28
1593,no_province/state,central african republic,6.6111,20.9394,0,0,0,2020,1,28
1594,no_province/state,chad,15.4542,18.7322,0,0,0,2020,1,28
1595,no_province/state,chile,-35.6751,-71.543,0,0,0,2020,1,28
1596,anhui,china,31.8257,117.2264,106,0,0,2020,1,28
1597,beijing,china,40.1824,116.4142,91,1,4,2020,1,28
1598,chongqing,china,30.0572,107.874,132,0,0,2020,1,28
1599,fujian,china,26.0789,117.9874,80,0,0,2020,1,28
1600,gansu,china,37.8099,101.0583,19,0,0,2020,1,28
1601,guangdong,china,23.3417,113.4244,207,0,4,2020,1,28
1602,guangxi,china,23.8298,108.7881,51,0,2,2020,1,28
1603,guizhou,china,26.8154,106.8748,9,0,0,2020,1,28
1604,hainan,china,19.1959,109.7453,40,1,0,2020,1,28
1605,hebei,china,39.549,116.1306,33,1,0,2020,1,28
1606,heilongjiang,china,47.861999999999995,127.7615,33,1,0,2020,1,28
1607,henan,china,33.882,113.61399999999999,168,1,0,2020,1,28
1608,hong kong,china,22.3,114.2,8,0,0,2020,1,28
1609,hubei,china,30.9756,112.2707,3554,125,80,2020,1,28
1610,hunan,china,27.6104,111.7088,143,0,0,2020,1,28
1611,inner mongolia,china,44.0935,113.9448,15,0,0,2020,1,28
1612,jiangsu,china,32.9711,119.455,70,0,1,2020,1,28
1613,jiangxi,china,27.614,115.7221,109,0,3,2020,1,28
1614,jilin,china,43.6661,126.1923,8,0,0,2020,1,28
1615,liaoning,china,41.2956,122.6085,34,0,0,2020,1,28
1616,macau,china,22.1667,113.55,7,0,0,2020,1,28
1617,ningxia,china,37.2692,106.1655,11,0,0,2020,1,28
1618,qinghai,china,35.7452,95.9956,6,0,0,2020,1,28
1619,shaanxi,china,35.1917,108.8701,46,0,0,2020,1,28
1620,shandong,china,36.3427,118.1498,95,0,0,2020,1,28
1621,shanghai,china,31.201999999999998,121.4491,66,1,4,2020,1,28
1622,shanxi,china,37.5777,112.2922,27,0,0,2020,1,28
1623,sichuan,china,30.6171,102.7103,90,0,0,2020,1,28
1624,tianjin,china,39.3054,117.323,24,0,0,2020,1,28
1625,tibet,china,31.6927,88.0924,0,0,0,2020,1,28
1626,xinjiang,china,41.1129,85.2401,10,0,0,2020,1,28
1627,yunnan,china,24.974,101.48700000000001,44,0,0,2020,1,28
1628,zhejiang,china,29.1832,120.0934,173,0,3,2020,1,28
1629,no_province/state,colombia,4.5709,-74.2973,0,0,0,2020,1,28
1630,no_province/state,congo ,-4.0383,21.7587,0,0,0,2020,1,28
1631,no_province/state,congo ,-4.0383,21.7587,0,0,0,2020,1,28
1632,no_province/state,costa rica,9.7489,-83.7534,0,0,0,2020,1,28
1633,no_province/state,cote d'ivoire,7.54,-5.5471,0,0,0,2020,1,28
1634,no_province/state,croatia,45.1,15.2,0,0,0,2020,1,28
1635,no_province/state,cuba,22.0,-80.0,0,0,0,2020,1,28
1636,no_province/state,cyprus,35.1264,33.4299,0,0,0,2020,1,28
1637,no_province/state,czechia,49.8175,15.472999999999999,0,0,0,2020,1,28
1638,faroe islands,denmark,61.8926,-6.9118,0,0,0,2020,1,28
1639,greenland,denmark,71.7069,-42.6043,0,0,0,2020,1,28
1640,no_province/state,denmark,56.2639,9.5018,0,0,0,2020,1,28
1641,no_province/state,djibouti,11.8251,42.5903,0,0,0,2020,1,28
1642,no_province/state,dominican republic,18.7357,-70.1627,0,0,0,2020,1,28
1643,no_province/state,ecuador,-1.8312,-78.1834,0,0,0,2020,1,28
1644,no_province/state,egypt,26.0,30.0,0,0,0,2020,1,28
1645,no_province/state,el salvador,13.7942,-88.8965,0,0,0,2020,1,28
1646,no_province/state,equatorial guinea,1.5,10.0,0,0,0,2020,1,28
1647,no_province/state,eritrea,15.1794,39.7823,0,0,0,2020,1,28
1648,no_province/state,estonia,58.5953,25.0136,0,0,0,2020,1,28
1649,no_province/state,eswatini,-26.5225,31.4659,0,0,0,2020,1,28
1650,no_province/state,ethiopia,9.145,40.4897,0,0,0,2020,1,28
1651,no_province/state,fiji,-17.7134,178.065,0,0,0,2020,1,28
1652,no_province/state,finland,64.0,26.0,0,0,0,2020,1,28
1653,french guiana,france,3.9339,-53.1258,0,0,0,2020,1,28
1654,french polynesia,france,-17.6797,149.4068,0,0,0,2020,1,28
1655,guadeloupe,france,16.25,-61.5833,0,0,0,2020,1,28
1656,mayotte,france,-12.8275,45.1662,0,0,0,2020,1,28
1657,new caledonia,france,-20.9043,165.618,0,0,0,2020,1,28
1658,reunion,france,-21.1351,55.2471,0,0,0,2020,1,28
1659,saint barthelemy,france,17.9,-62.8333,0,0,0,2020,1,28
1660,st martin,france,18.0708,-63.0501,0,0,0,2020,1,28
1661,martinique,france,14.6415,-61.0242,0,0,0,2020,1,28
1662,no_province/state,france,46.2276,2.2137,4,0,0,2020,1,28
1663,no_province/state,gabon,-0.8037,11.6094,0,0,0,2020,1,28
1664,no_province/state,gambia,13.4432,-15.3101,0,0,0,2020,1,28
1665,no_province/state,georgia,42.3154,43.3569,0,0,0,2020,1,28
1666,no_province/state,germany,51.0,9.0,4,0,0,2020,1,28
1667,no_province/state,ghana,7.9465,-1.0232,0,0,0,2020,1,28
1668,no_province/state,greece,39.0742,21.8243,0,0,0,2020,1,28
1669,no_province/state,guatemala,15.7835,-90.2308,0,0,0,2020,1,28
1670,no_province/state,guinea,9.9456,-9.6966,0,0,0,2020,1,28
1671,no_province/state,guyana,5.0,-58.75,0,0,0,2020,1,28
